바닐라 플랫 화이트,2021-10-01 00:00:00,스타벅스,355,1잔,우유,220,130,23,23,5,9,스타벅스_바닐라 플랫 화이트.jpg
바닐라 스타벅스 더블 샷,2021-10-01 00:00:00,스타벅스,207,1잔,우유,125,30,14,14,4.5,2,스타벅스_바닐라 스타벅스 더블 샷.jpg
블론드 바닐라 더블 샷 마키아또,2021-10-01 00:00:00,스타벅스,355,1잔,우유,315,130,31,31,12,8,스타벅스_블론드 바닐라 더블 샷 마키아또.jpg
사케라또 아포가토,2021-10-01 00:00:00,스타벅스,355,1잔,우유,290,70,30,30,10,4,스타벅스_사케라또 아포가토.jpg
스파클링 시트러스 에스프레소,2021-10-01 00:00:00,스타벅스,355,1잔,X,65,5,15,15,0,0,스타벅스_스파클링 시트러스 에스프레소.jpg
커피 스타벅스 더블 샷,2021-10-01 00:00:00,스타벅스,207,1잔,우유,125,28.5,14,14,5,3,스타벅스_커피 스타벅스 더블 샷.jpg
클래식 아포가토,2021-10-01 00:00:00,스타벅스,355,1잔,우유,240,70,18,18,10,4,스타벅스_클래식 아포가토.jpg
헤이즐넛 스타벅스 더블 샷,2021-10-01 00:00:00,스타벅스,207,1잔,우유,125,28.5,14,14,5,3,스타벅스_헤이즐넛 스타벅스 더블 샷.jpg
더블 에스프레소 칩 프라푸치노,2021-10-01 00:00:00,스타벅스,355,1잔,우유,265,140,31,31,11,3,스타벅스_더블 에스프레소 칩 프라푸치노.jpg
모카 프라푸치노,2021-10-01 00:00:00,스타벅스,355,1잔,우유,280,180,36,36,6,5,스타벅스_모카 프라푸치노.jpg
에스프레소 프라푸치노,2021-10-01 00:00:00,스타벅스,355,1잔,우유,145,115,29,29,1.1,2,스타벅스_에스프레소 프라푸치노.jpg
제주 별다방 땅콩 프라푸치노,2021-10-01 00:00:00,스타벅스,473,1잔,땅콩/대두/우유,495,220,75,75,9,6,스타벅스_제주 별다방 땅콩 프라푸치노.jpg
카라멜 프라푸치노,2021-10-01 00:00:00,스타벅스,355,1잔,대두/우유,300,190,39,39,7,4,스타벅스_카라멜 프라푸치노.jpg
화이트 초콜릿 모카 프라푸치노,2021-10-01 00:00:00,스타벅스,355,1잔,우유,245,140,38,38,6,4,스타벅스_화이트 초콜릿 모카 프라푸치노.jpg
바닐라 크림 프라푸치노,2021-10-01 00:00:00,스타벅스,355,1잔,우유,200,150,28,28,6,4,스타벅스_바닐라 크림 프라푸치노.jpg
제주 까망 크림 프라푸치노,2021-10-01 00:00:00,스타벅스,473,1잔,땅콩/대두/우유/난류/밀/오징어,600,330,79,79,7,9,스타벅스_제주 까망 크림 프라푸치노.jpg
제주 쑥떡 크림 프라푸치노,2021-10-01 00:00:00,스타벅스,473,1잔,대두/우유/밀,460,250,57,57,10,8,스타벅스_제주 쑥떡 크림 프라푸치노.jpg
제주 유기농 말차로 만든 크림 프라푸치노,2021-10-01 00:00:00,스타벅스,355,1잔,우유,230,150,28,28,7,5,스타벅스_제주 유기농 말차로 만든 크림 프라푸치노.jpg
초콜릿 크림 칩 프라푸치노,2021-10-01 00:00:00,스타벅스,355,1잔,대두/우유/밀,300,160,40,40,7,6,스타벅스_초콜릿 크림 칩 프라푸치노.jpg
화이트 딸기 크림 프라푸치노,2021-10-01 00:00:00,스타벅스,355,1잔,우유/토마토,360,170,54,54,11,4,스타벅스_화이트 딸기 크림 프라푸치노.jpg
화이트 타이거 프라푸치노,2021-10-01 00:00:00,스타벅스,473,1잔,우유,410,220,57,57,14,5,스타벅스_화이트 타이거 프라푸치노.jpg
제스트 그린 블렌디드,2021-10-01 00:00:00,스타벅스,709,1잔,X,355,15,74,74,0,1,스타벅스_제스트 그린 블렌디드.jpg
트윙클 스타 핑크 블렌디드,2021-10-01 00:00:00,스타벅스,355,1잔,X,280,25,48,48,6,1,스타벅스_트윙클 스타 핑크 블렌디드.jpg
망고 패션 프루트 블렌디드,2021-10-01 00:00:00,스타벅스,355,1잔,X,120,70,25,25,0,1,스타벅스_망고 패션 프루트 블렌디드.jpg
딸기 딜라이트 요거트 블렌디드,2021-10-01 00:00:00,스타벅스,355,1잔,우유,370,105,57,57,4.3,9,스타벅스_딸기 딜라이트 요거트 블렌디드.jpg
망고 바나나 블렌디드,2021-10-01 00:00:00,스타벅스,473,1잔,우유,270,110,48,48,1,4,스타벅스_망고 바나나 블렌디드.jpg
민트 초콜릿 칩 블렌디드,2021-10-01 00:00:00,스타벅스,355,1잔,대두/우유,455,180,52,52,14,9,스타벅스_민트 초콜릿 칩 블렌디드.jpg
제주 천혜향 블랙 티 블렌디드,2021-10-01 00:00:00,스타벅스,473,1잔,X,370,20,87,87,0,1,스타벅스_제주 천혜향 블랙 티 블렌디드.jpg
블랙 티 레모네이드 피지오,2021-10-01 00:00:00,스타벅스,355,1잔,X,65,0,17,17,0,0,스타벅스_블랙 티 레모네이드 피지오.jpg
쿨 라임 피지오,2021-10-01 00:00:00,스타벅스,355,1잔,X,105,20,26,26,0,0,스타벅스_쿨 라임 피지오.jpg
패션 탱고 티 레모네이드 피지오,2021-10-01 00:00:00,스타벅스,355,1잔,X,65,0.2,17,17,0,0,스타벅스_패션 탱고 티 레모네이드 피지오.jpg
루비 레드 칠링 아이스 티,2021-10-01 00:00:00,스타벅스,709,1잔,X,175,20,38,38,0,0,스타벅스_루비 레드 칠링 아이스 티.jpg
유자 & 유스베리 티,2021-10-01 00:00:00,스타벅스,355,1잔,X,220,5,52,52,0,0,스타벅스_유자 & 유스베리 티.jpg
라임 패션 티,2021-10-01 00:00:00,스타벅스,355,1잔,X,140,25,35,35,0,0,스타벅스_라임 패션 티.jpg
민트 블렌드 티,2021-10-01 00:00:00,스타벅스,355,1잔,X,0,0,0,0,0,0,스타벅스_민트 블렌드 티.jpg
별궁 오미자 유스베리 티,2021-10-01 00:00:00,스타벅스,473,1잔,X,175,0,38,38,0.1,0,스타벅스_별궁 오미자 유스베리 티.jpg
얼 그레이 티,2021-10-01 00:00:00,스타벅스,355,1잔,X,0,0,0,0,0,0,스타벅스_얼 그레이 티.jpg
유스베리 티,2021-10-01 00:00:00,스타벅스,0,1잔,X,0,0,0,0,0,0,스타벅스_유스베리 티.jpg
유자 민트 티,2021-10-01 00:00:00,스타벅스,355,1잔,X,235,10,58,58,0,0,스타벅스_유자 민트 티.jpg
잉글리쉬 브렉퍼스트 티,2021-10-01 00:00:00,스타벅스,355,1잔,X,0,0,0,0,0,0,스타벅스_잉글리쉬 브렉퍼스트 티.jpg
제주 유기 녹차,2021-10-01 00:00:00,스타벅스,355,1잔,X,0,0,0,0,0,0,스타벅스_제주 유기 녹차.jpg
캐모마일 블렌드 티,2021-10-01 00:00:00,스타벅스,355,1잔,X,0,0,0,0,0,0,스타벅스_캐모마일 블렌드 티.jpg
패션 프루트 티,2021-10-01 00:00:00,스타벅스,355,1잔,X,180,5,41,41,0,0,스타벅스_패션 프루트 티.jpg
돌체 블랙 밀크 티,2021-10-01 00:00:00,스타벅스,355,1잔,우유,250,110,34,34,5,8,스타벅스_돌체 블랙 밀크 티.jpg
제주 유기농 말차로 만든 라떼,2021-10-01 00:00:00,스타벅스,355,1잔,우유,205,130,20,20,5,9,스타벅스_제주 유기농 말차로 만든 라떼.jpg
차이 티 라떼,2021-10-01 00:00:00,스타벅스,355,1잔,우유,200,70,31,31,3,6,스타벅스_차이 티 라떼.jpg
콩고물 블랙 밀크 티,2021-10-01 00:00:00,스타벅스,473,1잔,땅콩/대두/우유/밀,235,140,36,36,3.4,5,스타벅스_콩고물 블랙 밀크 티.jpg
시그니처 핫 초콜릿,2021-10-01 00:00:00,스타벅스,355,1잔,우유,500,105,52,52,9,15,스타벅스_시그니처 핫 초콜릿.jpg
플러피 판다 핫 초콜릿,2021-10-01 00:00:00,스타벅스,473,1잔,우유,470,160,48,48,17,12,스타벅스_플러피 판다 핫 초콜릿.jpg
라임 플로터 위드 리저브 CB 샷,2021-10-01 00:00:00,스타벅스,473,1잔,X,90,5,20,20,0,1,스타벅스_라임 플로터 위드 리저브 CB 샷.jpg
스타벅스 슬래머,2021-10-01 00:00:00,스타벅스,473,1잔,X,235,0,55,55,0,0,스타벅스_스타벅스 슬래머.jpg
스팀 우유,2021-10-01 00:00:00,스타벅스,355,1잔,우유,215,173,18,18,7,13,스타벅스_스팀 우유.jpg
오렌지 플로터 위드 리저브 CB 샷,2021-10-01 00:00:00,스타벅스,473,1잔,X,105,5,27,27,0,0,스타벅스_오렌지 플로터 위드 리저브 CB 샷.jpg
제주 까망 라떼,2021-10-01 00:00:00,스타벅스,473,1잔,땅콩/대두/우유/난류/밀/오징어,445,250,49,49,7,13,스타벅스_제주 까망 라떼.jpg
제주 쑥쑥 라떼,2021-10-01 00:00:00,스타벅스,473,1잔,대두/우유,425,210,50,50,9,16,스타벅스_제주 쑥쑥 라떼.jpg
제주 청귤 레모네이드,2021-10-01 00:00:00,스타벅스,473,1잔,X,235,30,56,56,0,0,스타벅스_제주 청귤 레모네이드.jpg
기운내라임 ,2021-10-01 00:00:00,스타벅스,190,1병,X,90,5,22,22,0,1,스타벅스_기운내라임.jpg
파이팅 청귤,2021-10-01 00:00:00,스타벅스,190,1병,X,95,5,22,22,0,1,스타벅스_파이팅 청귤.jpg
한방에 쭉 감당,2021-10-01 00:00:00,스타벅스,190,1병,X,100,10,23,23,0,1,스타벅스_한방에 쭉 감당.jpg
도와줘 흑흑,2021-10-01 00:00:00,스타벅스,190,1병,대두/우유,165,140,9,9,3.4,5,스타벅스_도와줘 흑흑.jpg
딸기주스,2021-10-01 00:00:00,스타벅스,190,1병,X,110,30,25,25,0,0,스타벅스_딸기주스.jpg
망고주스,2021-10-01 00:00:00,스타벅스,190,1병,X,117,15,23,23,0,1,스타벅스_망고주스.jpg
수박주스,2021-10-01 00:00:00,스타벅스,190,1병,X,90,30,18,18,0,2,스타벅스_수박주스.jpg
케일&사과주스,2021-10-01 00:00:00,스타벅스,190,1병,X,105,25,26,26,0,0,스타벅스_케일&사과주스.jpg
토마토주스 ,2021-10-01 00:00:00,스타벅스,190,1병,토마토,70,120,16,16,0,1,스타벅스_토마토주스.jpg
퍼플베리 굿,2021-10-01 00:00:00,스타벅스,190,1병,X,100,15,24,24,0,0,스타벅스_퍼플베리 굿.jpg
한라봉주스,2021-10-01 00:00:00,스타벅스,190,1병,X,78,10,16,16,0,0.5,스타벅스_한라봉주스.jpg
햇사과 주스,2021-10-01 00:00:00,스타벅스,190,1병,X,113,10,27,27,0,0.2,스타벅스_햇사과 주스.jpg
블루베리 요거트,2021-10-01 00:00:00,스타벅스,190,1병,X,155,70,18,18,3.6,5,스타벅스_블루베리 요거트.jpg
치아씨드 요거트,2021-10-01 00:00:00,스타벅스,190,1병,X,145,70,14,14,3.9,6,스타벅스_치아씨드 요거트.jpg
수박주스,2021-10-01 00:00:00,이디야,414,1잔,X,206,7,36,36,0,2,이디야_수박주스.JPG
오로라 갤릭시치노,2021-10-01 00:00:00,이디야,650,1잔,밀,450,65,110,110,0,0,이디야_오로라 갤릭시치노.JPG
샤인파인 갤럭시치노,2021-10-01 00:00:00,이디야,650,1잔,밀,514,53,122,122,0,1,이디야_샤인파인 갤럭시치노.JPG
카라멜 프로틴 밀크,2021-10-01 00:00:00,이디야,414,1잔,우유/대두,304,175,15,15,5,31,이디야_카라멜 프로틴 밀크.JPG
바닐라 프로틴 밀크,2021-10-01 00:00:00,이디야,414,1잔,우유/대두,307,172,15,15,6,31,이디야_바닐라 프로틴 밀크.JPG
사과리치 콜라겐 워터,2021-10-01 00:00:00,이디야,414,1잔,우유/대두,377,39,51,51,0,10,이디야_사과리치 콜라겐 워터.JPG
솜사탕캔디 플랫치노,2021-10-01 00:00:00,이디야,414,1잔,우유,332,102,59,59,6,4,이디야_솜사탕캔디 플랫치노.JPG
요구르트 플랫치노,2021-10-01 00:00:00,이디야,414,1잔,우유,278,83,63,63,1,1,이디야_요구르트 플랫치노.JPG
아인슈페너,2021-10-01 00:00:00,이디야,414,1잔,우유/대두,103,5,13,13,2,1,이디야_아인슈페너.JPG
쌍화차,2021-10-01 00:00:00,이디야,414,1잔,잣,212,100,28,28,0,1,이디야_쌍화차.JPG
생강차,2021-10-01 00:00:00,이디야,414,1잔,아황산류,235,10,46,46,0.2,0,이디야_생강차.JPG
이디야 사과 & 당근 주스,2021-10-01 00:00:00,이디야,245,1병,X,103,37,25,25,0,0,이디야_이디야 사과 & 당근 주스.JPG
이디야 비트 & 오렌지 주스,2021-10-01 00:00:00,이디야,245,1병,X,105,297,19,19,0,3,이디야_이디야 비트 & 오렌지 주스.JPG
아이스 달고나 라떼,2021-10-01 00:00:00,이디야,414,1잔,우유,276,137,41,41,4.2,6,이디야_아이스 달고나 라떼.JPG
콤부차 복숭아망고,2021-10-01 00:00:00,이디야,315,1병,복숭아,128,20,29,29,0.4,0,이디야_콤부차 복숭아망고.JPG
콤부차 청포도레몬,2021-10-01 00:00:00,이디야,315,1병,X,120,4,26,26,0,0,이디야_콤부차 청포도레몬.JPG
디카페인 콜드브루 아메리카노,2021-10-01 00:00:00,이디야,414,1잔,X,10,1,0,0,0,0,이디야_디카페인 콜드브루 아메리카노.JPG
디카페인 콜드브루 라떼,2021-10-01 00:00:00,이디야,414,1잔,X,129,96,9,9,4.3,6,이디야_디카페인 콜드브루 라떼.JPG
디카페인 콜드브루 화이트 비엔나,2021-10-01 00:00:00,이디야,414,1잔,우유/대두,273,89,33,33,5.6,6,이디야_디카페인 콜드브루 화이트 비엔나.JPG
디카페인 콜드브루 니트로,2021-10-01 00:00:00,이디야,414,1잔,X,12,1,0,0,0,0,이디야_디카페인 콜드브루 니트로.JPG
디카페인 흑당 콜드브루,2021-10-01 00:00:00,이디야,414,1잔,우유,239,98,37,37,3.8,6,이디야_디카페인 흑당 콜드브루.JPG
디카페인 연유 콜드브루,2021-10-01 00:00:00,이디야,414,1잔,우유,278,116,36,36,5.1,8,이디야_디카페인 연유 콜드브루.JPG
디카페인 버블 흑당 콜드브루,2021-10-01 00:00:00,이디야,414,1잔,우유,314,99,29,29,3.2,5,이디야_디카페인 버블 흑당 콜드브루.JPG
이디야 사과주스,2021-10-01 00:00:00,이디야,245,1병,X,115,11,26,26,0,0,이디야_이디야 사과주스.JPG
흑당 라떼,2021-10-01 00:00:00,이디야,414,1잔,우유,234,97,37,37,3.8,5,이디야_흑당 라떼.JPG
연유 카페라떼,2021-10-01 00:00:00,이디야,414,1잔,우유,336,165,41,41,7,11,이디야_연유 카페라떼.JPG
버블 크림 밀크티,2021-10-01 00:00:00,이디야,414,1잔,우유/대두,323,90,28,28,5,6,이디야_버블 크림 밀크티.JPG
자몽네이블오렌지,2021-10-01 00:00:00,이디야,245,1병,X,136,10,30,30,0,0,이디야_자몽네이블오렌지.JPG
유자피나콜라다,2021-10-01 00:00:00,이디야,245,1병,X,104,5,25,25,0,0,이디야_유자피나콜라다.JPG
석류애플라임,2021-10-01 00:00:00,이디야,245,1병,X,136,10,32,0,0,0,이디야_석류애플라임.JPG
꿀복숭아 플랫치노,2021-10-01 00:00:00,이디야,414,1잔,X,225,9,49,49,0,0,이디야_꿀복숭아 플랫치노.JPG
콜드브루 라떼,2021-10-01 00:00:00,이디야,414,1잔,우유,128,95,9,9,4.3,6,이디야_콜드브루 라떼.JPG
콜드브루 화이트 비엔나,2021-10-01 00:00:00,이디야,414,1잔,우유/대두,273,89,33,33,6,6,이디야_콜드브루 화이트 비엔나.JPG
콜드브루 니트로,2021-10-01 00:00:00,이디야,414,1잔,X,12,0,0,0,0,1,이디야_콜드브루 니트로.JPG
제주청귤 오리지널,2021-10-01 00:00:00,이디야,414,1잔,X,218,4,51,51,0.1,0,이디야_제주청귤 오리지널.JPG
제주청귤 블라썸,2021-10-01 00:00:00,이디야,414,1잔,X,2202,5,46,46,0.1,1,이디야_제주청귤 블라썸.JPG
석류 오리지널,2021-10-01 00:00:00,이디야,414,1잔,X,176,10,31,31,0.1,0,이디야_석류 오리지널.JPG
석류 애플라임,2021-10-01 00:00:00,이디야,414,1잔,X,186,12,32,32,0.1,0,이디야_석류 애플라임.JPG
레몬 스윗플럼,2021-10-01 00:00:00,이디야,414,1잔,X,229,10,45,45,0.1,1,이디야_레몬 스윗플럼.JPG
자몽 네이블 오렌지,2021-10-01 00:00:00,이디야,414,1잔,X,196,6,43,43,0.1,0,이디야_자몽 네이블 오렌지.JPG
유자 피나콜라다,2021-10-01 00:00:00,이디야,414,1잔,X,197,3,43,43,0.1,0,이디야_유자 피나콜라다.JPG
아메리카노,2021-10-01 00:00:00,이디야,414,1잔,X,6,0,0,0,0,0,이디야_아메리카노.JPG
카페 라떼,2021-10-01 00:00:00,이디야,414,1잔,우유,162,125,11,11,6,8,이디야_카페 라떼.JPG
카푸치노,2021-10-01 00:00:00,이디야,414,1잔,우유/계피,134,101,9,9,4.5,6,이디야_카푸치노.JPG
카페 모카,2021-10-01 00:00:00,이디야,414,1잔,우유/대두,322,133,26,26,15,8,이디야_카페 모카.JPG
카라멜 마끼아또,2021-10-01 00:00:00,이디야,414,1잔,우유/대두,216,135,27,27,5,7,이디야_카라멜 마끼아또.JPG
바닐라 라떼,2021-10-01 00:00:00,이디야,414,1잔,우유,216,119,18,18,7,8,이디야_바닐라 라떼.JPG
화이트 초콜릿 모카,2021-10-01 00:00:00,이디야,414,1잔,우유/대두,346,138,32,32,15,8,이디야_화이트 초콜릿 모카.JPG
민트 모카,2021-10-01 00:00:00,이디야,414,1잔,우유/대두,357,150,31,31,16,8,이디야_민트 모카.JPG
핫 초콜릿,2021-10-01 00:00:00,이디야,414,1잔,우유/대두,339,151,30,30,16,9,이디야_핫 초콜릿.JPG
화이트 초콜릿,2021-10-01 00:00:00,이디야,414,1잔,우유/대두,346,143,32,32,15,8,이디야_화이트 초콜릿.JPG
녹차 라떼,2021-10-01 00:00:00,이디야,414,1잔,우유,238,141,29,9,6,8,이디야_녹차 라떼.JPG
민트 초콜릿,2021-10-01 00:00:00,이디야,414,1잔,우유/대두,367,164,32,32,17,9,이디야_민트 초콜릿.JPG
이곡 라떼,2021-10-01 00:00:00,이디야,414,1잔,우유/대두/밀,281,127,25,25,6,11,이디야_이곡 라떼.JPG
토피 넛 라떼,2021-10-01 00:00:00,이디야,414,1잔,우유/대두,309,215,25,25,13,8,이디야_토피 넛 라떼.JPG
고구마 라떼,2021-10-01 00:00:00,이디야,414,1잔,우유,340,108,36,36,5,8,이디야_고구마 라떼.JPG
홍시주스,2021-10-01 00:00:00,이디야,414,1잔,X,238,27,57,57,0,1,이디야_홍시주스.JPG
골드키위주스,2021-10-01 00:00:00,이디야,414,1잔,X,265,44,59,59,0,2,이디야_골드키위주스.JPG
딸기주스,2021-10-01 00:00:00,이디야,414,1잔,X,260,4,59,59,0,2,이디야_딸기주스.JPG
아이스티 복숭아,2021-10-01 00:00:00,이디야,414,1잔,복숭아,185,9,44,44,0.8,0,이디야_아이스티 복숭아.JPG
아이스티 레몬,2021-10-01 00:00:00,이디야,414,1잔,대두,178,16,43,43,0,0,이디야_아이스티 레몬.JPG
어린잎 녹차 작설차,2021-10-01 00:00:00,이디야,414,1잔,X,5,0,0,0,0,0,이디야_어린잎 녹차 작설차.JPG
얼그레이 홍차 블랙티,2021-10-01 00:00:00,이디야,414,1잔,X,9,1,0,0,0,1,이디야_얼그레이 홍차 블랙티.JPG
로즈 자스민티,2021-10-01 00:00:00,이디야,414,1잔,X,5,0,0,0,0,0,이디야_로즈 자스민티.JPG
캐모마일레드티,2021-10-01 00:00:00,이디야,414,1잔,X,7,2,0,0,0,0,이디야_캐모마일레드티.JPG
페퍼민트티,2021-10-01 00:00:00,이디야,414,1잔,X,5,3,0,0,0,0,이디야_페퍼민트티.JPG
밀크티,2021-10-01 00:00:00,이디야,414,1잔,우유,249,138,27,27,6,9,이디야_밀크티.JPG
유자차,2021-10-01 00:00:00,이디야,414,1잔,X,187,2,42,42,0.1,0,이디야_유자차.JPG
레몬차,2021-10-01 00:00:00,이디야,414,1잔,X,218,1,44,44,0.1,0,이디야_레몬차.JPG
자몽차,2021-10-01 00:00:00,이디야,414,1잔,X,186,2,42,42,0,0,이디야_자몽차.JPG
커피 플랫치노,2021-10-01 00:00:00,이디야,414,1잔,우유/대두,180,116,26,26,3.5,1,이디야_커피 플랫치노.JPG
망고 플랫치노,2021-10-01 00:00:00,이디야,414,1잔,X,261,8,65,65,0,0,이디야_망고 플랫치노.JPG
모카 플랫치노,2021-10-01 00:00:00,이디야,414,1잔,우유/대두,215,121,33,33,3.6,2,이디야_모카 플랫치노.JPG
카라멜 플랫치노,2021-10-01 00:00:00,이디야,414,1잔,우유/대두,357,162,42,42,15,2,이디야_카라멜 플랫치노.JPG
자몽 플랫치노,2021-10-01 00:00:00,이디야,414,1잔,X,150,10,35,35,0,1,이디야_자몽 플랫치노.JPG
녹차 플랫치노,2021-10-01 00:00:00,이디야,414,1잔,우유/대두,287,98,29,29,14,4,이디야_녹차 플랫치노.JPG
초콜렛 칩 플랫치노,2021-10-01 00:00:00,이디야,414,1잔,우유/대두,379,130,40,40,16,7,이디야_초콜렛 칩 플랫치노.JPG
민트 초콜렛 칩 플랫치노,2021-10-01 00:00:00,이디야,414,1잔,우유/대두,491,117,51,51,22,6,이디야_민트 초콜렛 칩 플랫치노.JPG
플레인 요거트 플랫치노,2021-10-01 00:00:00,이디야,414,1잔,우유/대두,227,78,31,31,3.2,7,이디야_플레인 요거트 플랫치노.JPG
블루베리 요거트 플랫치노,2021-10-01 00:00:00,이디야,414,1잔,우유/대두,295,78,47,47,3.2,7,이디야_블루베리 요거트 플랫치노.JPG
딸기 요거트 플랫치노,2021-10-01 00:00:00,이디야,414,1잔,우유/대두,322,84,53,53,3.2,7,이디야_딸기 요거트 플랫치노.JPG
오리진 쉐이크,2021-10-01 00:00:00,이디야,414,1잔,우유,535,208,42,42,31,8,이디야_오리진 쉐이크.JPG
초코 쿠키쉐이크,2021-10-01 00:00:00,이디야,414,1잔,우유/대두/밀,611,312,46,46,32,9,이디야_초코 쿠키쉐이크.JPG
딸기 쉐이크,2021-10-01 00:00:00,이디야,414,1잔,우유,637,225,65,65,31,8,이디야_딸기 쉐이크.JPG
레몬 에이드,2021-10-01 00:00:00,이디야,414,1잔,X,117,5,27,27,0,0,이디야_레몬 에이드.JPG
자몽 에이드,2021-10-01 00:00:00,이디야,414,1잔,X,124,13,29,29,0,1,이디야_자몽 에이드.JPG
청포도 에이드,2021-10-01 00:00:00,이디야,414,1잔,X,131,3,30,30,0,0,이디야_청포도 에이드.JPG
