호두 크림치즈 베이글,2021-10-01 00:00:00,스타벅스,130,1인분,X,378,656,43,10,6,11,스타벅스_호두 크림치즈 베이글.jpg
바질 토마토 크림치즈 베이글,2021-10-01 00:00:00,스타벅스,185,1인분,X,480,990,67,23,16,10,스타벅스_바질 토마토 크림치즈 베이글.jpg
에그 베이컨 치즈 베이글,2021-10-01 00:00:00,스타벅스,180,1개,X,454,1003,58,5,7,24,스타벅스_에그 베이컨 치즈 베이글.jpg
플레인 베이글,2021-10-01 00:00:00,스타벅스,100,100g,X,278,583,54,6,0.8,12,스타벅스_플레인 베이글.jpg
리얼 치즈 베이글,2021-10-01 00:00:00,스타벅스,110,1인분,X,286,518,6,6,1.9,12,스타벅스_리얼 치즈 베이글.jpg
블루베리 베이글,2021-10-01 00:00:00,스타벅스,258,100g,X,56,539,10,10,0.3,10,스타벅스_블루베리 베이글.jpg
부드러운 생크림 카스텔라,2021-10-01 00:00:00,스타벅스,170,1인분,X,565,194,57,36,15,10,스타벅스_부드러운 생크림 카스텔라.jpg
상큼한 딸기 생크림 카스텔라,2021-10-01 00:00:00,스타벅스,170,1인분,X,580,180,58,55,12,6,스타벅스_상큼한 딸기 생크림 카스텔라.jpg
우리쌀 카스텔라,2021-10-01 00:00:00,스타벅스,200,1인분,X,610,113,116,50,0,14,스타벅스_우리쌀 카스텔라.jpg
촉촉 초콜릿 생크림 케이크,2021-10-01 00:00:00,스타벅스,105,1조각,X,378,160,22,22,11,6,스타벅스_촉촉 초콜릿 생크림 케이크.jpg
마스카포네 티라미수 케이크,2021-10-01 00:00:00,스타벅스,170,1조각,X,505,120,42,38,26,6,스타벅스_마스카포네 티라미수 케이크.jpg
블루베리 쿠키 치즈 케이크,2021-10-01 00:00:00,스타벅스,260,1인분,X,984,85,26,26,12,5,스타벅스_블루베리 쿠키 치즈 케이크.jpg
진한 얼그레이 생크림 케이크,2021-10-01 00:00:00,스타벅스,180,1조각,X,510,55,27,27,18,9,스타벅스_진한 얼그레이 생크림 케이크.jpg
진한 녹차 생크림 케이크,2021-10-01 00:00:00,스타벅스,90,1조각,X,272,130,19,19,14,3,스타벅스_진한 녹차 생크림 케이크.jpg
바나나 체커스 케이크,2021-10-01 00:00:00,스타벅스,90,1조각,X,300,150,20,20,8,4,스타벅스_바나나 체커스 케이크.jpg
레드벨벳 크림치즈 케이크,2021-10-01 00:00:00,스타벅스,115,1조각,X,510,425,36,36,15,4,스타벅스_레드벨벳 크림치즈 케이크.jpg
호두 당근 케이크,2021-10-01 00:00:00,스타벅스,210,1인분,X,942,326,35,35,21,15,스타벅스_호두 당근 케이크.jpg
부드러운 티라미수 롤,2021-10-01 00:00:00,스타벅스,135,1인분,X,395,170,47,47,16,6,스타벅스_부드러운 티라미수 롤.jpg
클라우드 치즈케이크,2021-10-01 00:00:00,스타벅스,145,1조각,X,507,310,44,0,0,7,스타벅스_클라우드 치즈케이크.jpg
클라우드 초콜릿 케이크,2021-10-01 00:00:00,스타벅스,225,1인분,X,770,280,67,67,26,10,스타벅스_클라우드 초콜릿 케이크.jpg
번트 치즈 케이크,2021-10-01 00:00:00,스타벅스,200,1인분,X,825,640,59,59,30,11,스타벅스_번트 치즈 케이크.jpg
쉬림프 코코넛 샐러드 밀 박스,2021-10-01 00:00:00,스타벅스,212,1인분,X,147,330,10,5,5,11,스타벅스_쉬림프 코코넛 샐러드 밀 박스.jpg
에그 베이컨 브리오슈 밀 박스,2021-10-01 00:00:00,스타벅스,213,1인분,X,485,820,38,7,7,26,스타벅스_에그 베이컨 브리오슈 밀 박스.jpg
커리 치킨 샐러드 밀 박스,2021-10-01 00:00:00,스타벅스,183,1인분,X,182,610,11,3,1.6,12,스타벅스_커리 치킨 샐러드 밀 박스.jpg
BCLT 샌드위치 밀 박스,2021-10-01 00:00:00,스타벅스,170,1인분,X,315,440,33,6,3,17,스타벅스_BCLT 샌드위치 밀 박스.jpg
미니 클래식 스콘,2021-10-01 00:00:00,스타벅스,96,1봉지,X,461,380,53,8,14,7,스타벅스_미니 클래식 스콘.jpg
클래식 스콘,2021-10-01 00:00:00,스타벅스,100,100g,X,493,333,53,13,17,7,스타벅스_클래식 스콘.jpg
초콜릿 청크 스콘,2021-10-01 00:00:00,스타벅스,117,1개,X,497,444,62,0,0,7,스타벅스_초콜릿 청크 스콘.jpg
크로크무슈,2021-10-01 00:00:00,스타벅스,105,1회,X,402,972,35,3,18,16,스타벅스_크로크무슈.jpg
밀크 푸딩,2021-10-01 00:00:00,스타벅스,90,1인분,X,125,55,12,11,4.5,5,스타벅스_밀크 푸딩.jpg
하트 파이,2021-10-01 00:00:00,스타벅스,96,6개,X,455,540,50,28,12,7,스타벅스_하트 파이.jpg
우유 품은 초콜릿 크루아상,2021-10-01 00:00:00,스타벅스,124,1개,X,460,340,24,24,22,6,스타벅스_우유 품은 초콜릿 크루아상.jpg
초콜릿 롤링 크루아상,2021-10-01 00:00:00,스타벅스,90,1개,X,365,360,28,20,11,5,스타벅스_초콜릿 롤링 크루아상.jpg
프렌치 크루아상,2021-10-01 00:00:00,스타벅스,65,1인분,X,307,240,29,3,11,6,스타벅스_프렌치 크루아상.jpg
한입에 쏙 공주알밤,2021-10-01 00:00:00,스타벅스,70,1회,X,120,0,27,2.2,0,2.7,스타벅스_한입에 쏙 공주알밤.jpg
카라멜 와플,2021-10-01 00:00:00,스타벅스,33,1회,X,150,75,23,10,3,1,스타벅스_카라멜 와플.jpg
트러플 머쉬룸 수프,2021-10-01 00:00:00,스타벅스,180,1인분,X,145,760,9,3,8,2,스타벅스_트러플 머쉬룸 수프.jpg
현미 크림 수프,2021-10-01 00:00:00,스타벅스,180,1인분,X,146,270,3,3,0,3,스타벅스_현미 크림 수프.jpg
슈크림 가득 바움쿠헨,2021-10-01 00:00:00,스타벅스,171,1인분,X,565,230,43,43,20,7,스타벅스_슈크림 가득 바움쿠헨.jpg
더블 치즈 베이글 칩,2021-10-01 00:00:00,스타벅스,60,1인분,X,295,240,39,14,6,6,스타벅스_더블 치즈 베이글 칩.jpg
라이스 칩,2021-10-01 00:00:00,스타벅스,35,1회,X,140,72,31,0,0.2,3,스타벅스_라이스 칩.jpg
브렉퍼스트 잉글리시 머핀,2021-10-01 00:00:00,스타벅스,150,1인분,X,340,990,24,4,6,14,스타벅스_브렉퍼스트 잉글리시 머핀.jpg
쿠키 블루베리 잼 머핀,2021-10-01 00:00:00,스타벅스,115,1인분,X,410,0,44,30,4,4,스타벅스_쿠키 블루베리 잼 머핀.jpg
애플 시나몬 데니쉬 롤,2021-10-01 00:00:00,스타벅스,100,100g,X,315,174,53,18,4.8,6,스타벅스_애플 시나몬 데니쉬 롤.jpg
화이트 초콜릿 카우보이 쿠키,2021-10-01 00:00:00,스타벅스,85,1개,X,465,465,44,29,12,5,스타벅스_화이트 초콜릿 카우보이 쿠키.jpg
초콜릿 시나몬 롤,2021-10-01 00:00:00,스타벅스,115,1회,X,491,436,60,15,15,9,스타벅스_초콜릿 시나몬 롤.jpg
스모크드 소시지 브레드,2021-10-01 00:00:00,스타벅스,170,1개,X,500,980,11,11,10,13,스타벅스_스모크드 소시지 브레드.jpg
투움바 파스타,2021-10-01 00:00:00,아웃백,500,1인분,X,750,0,33,0,0,18,아웃백_투움바 파스타.jpg
부쉬맨 브레드,2021-10-01 00:00:00,아웃백,95,1개,X,270,340,48,10,3,6,아웃백_부쉬맨 브레드.jpg
베이비 백 립,2021-10-01 00:00:00,아웃백,100,100g,X,229,437,1,1,5,25,아웃백_베이비 백 립.JPG
갈릭 립 아이,2021-10-01 00:00:00,아웃백,100,100g,X,185,260,1,1,6,11,아웃백_갈릭 립 아이.jpg
치킨 텐더 샐러드,2021-10-01 00:00:00,아웃백,100,100g,X,180,211,0,0,5,12,아웃백_치킨 텐더 샐러드.JPG
카카두 그릴러,2021-10-01 00:00:00,아웃백,100,100g,X,190,363,11,11,3,15,아웃백_카카두 그릴러.jpg
촉촉 크림치즈 쿠키,2021-10-01 00:00:00,카페베네,50,1개,X,202,75,30,10,4,3,카페베네_촉촉 크림치즈 쿠키.JPG
진한 초코쿠키,2021-10-01 00:00:00,카페베네,50,1개,X,225,91,35,10,4,4,카페베네_진한 초코쿠키.JPG
카라멜 시나몬 브레드,2021-10-01 00:00:00,카페베네,259,1인분,X,922,895,33.59,33.59,32.53,18.23,카페베네_카라멜 시나몬 브레드.JPG
햄 치즈 샌드위치,2021-10-01 00:00:00,엔제리너스,189,1회,X,330,0,42,1,3.7,17,엔제리너스_햄 치즈 샌드위치.jpg
오리지널 불고기 반미,2021-10-01 00:00:00,엔제리너스,302,1인분,X,551,1137,65,11,4.3,29,엔제리너스_오리지널 불고기 반미.jpg
오리지널 번,2021-10-01 00:00:00,엔제리너스,60,1인분,X,240,190,37,4,2.1,4,엔제리너스_오리지널 번.jpg
훈제 베이컨 에그 반미,2021-10-01 00:00:00,엔제리너스,257,1인분,X,568,921,58,4,8.4,29,엔제리너스_훈제 베이컨 에그 반미.jpg
에그 마요 반미,2021-10-01 00:00:00,엔제리너스,302,1인분,X,716,774,63,3,10,24,엔제리너스_에그 마요 반미.jpg
꽃살 크래미 반미,2021-10-01 00:00:00,엔제리너스,269,1인분,X,486,982,68,9,4.4,15,엔제리너스_꽃살 크래미 반미.jpg
BBQ 포크 반미,2021-10-01 00:00:00,엔제리너스,240,1인분,X,523,880,62,10,4.1,26,엔제리너스_BBQ 포크 반미.jpg
치킨 & 치즈 반미,2021-10-01 00:00:00,엔제리너스,248,1인분,X,524,1120,52,4,6,35,엔제리너스_치킨 & 치즈 반미.JPG
프리미엄 치킨 샌드위치,2021-10-01 00:00:00,엔제리너스,170,1인분,X,345,890,24,18,6,17,엔제리너스_프리미엄 치킨 샌드위치.jpg
갈릭 파이,2021-10-01 00:00:00,엔제리너스,72,1회제공량(3개),X,365,210,32,7,0,5,엔제리너스_갈릭 파이.JPG
크로크마담,2021-10-01 00:00:00,엔제리너스,104,1인분,X,325,700,43,0,0,11,엔제리너스_크로크마담.jpg
이탈리안 샌드위치,2021-10-01 00:00:00,엔제리너스,207,1인분,X,524,1090,44,0,0,16,엔제리너스_이탈리안 샌드위치.JPG
클래식 클럽 샌드위치,2021-10-01 00:00:00,엔제리너스,239,1인분,X,549,890,43,0,32,22,엔제리너스_클래식 클럽 샌드위치.jpg
플레인 와플,2021-10-01 00:00:00,엔제리너스,232,1인분,X,676,550,126,0,15,9,엔제리너스_플레인 와플.jpg
플레인 베이글,2021-10-01 00:00:00,엔제리너스,110,1인분,X,350,460,69,11,1.5,12,엔제리너스_플레인 베이글.jpg
크림 치즈 캐롯 케이크,2021-10-01 00:00:00,엔제리너스,141,1인분,X,549,160,5,36,15,5,엔제리너스_크림 치즈 캐롯 케이크.jpg
뚜부과자,2021-10-01 00:00:00,엔제리너스,50,1인분,X,273,180,29.2,7.8,2,5,엔제리너스_뚜부과자.jpg
초코칩 피칸 쿠키,2021-10-01 00:00:00,엔제리너스,50,1회,X,245,120,27,11,5,2,엔제리너스_초코칩 피칸 쿠키.jpg
큐브 달콤 브레드,2021-10-01 00:00:00,엔제리너스,255,1인분,X,728,630,97,32,18,14,엔제리너스_큐브 달콤 브레드.jpg
뉴욕 치즈 케이크,2021-10-01 00:00:00,엔제리너스,106,1인분,X,306,270,25,24,15,7,엔제리너스_뉴욕 치즈 케이크.jpg
햄 에그 치아바타,2021-10-01 00:00:00,엔제리너스,114,1인분,X,294,0,31,0,0,13,엔제리너스_햄 에그 치아바타.jpg
그린티 쿠키,2021-10-01 00:00:00,엔제리너스,50,1개,X,240,120,27,11,5,3,엔제리너스_그린티 쿠키.jpg
메이플 카라멜 브레드,2021-10-01 00:00:00,엔제리너스,246,1회,X,335,334,38,0,17,7,엔제리너스_메이플 카라멜 브레드.jpg
붉닭 반미,2021-10-01 00:00:00,엔제리너스,295,1인분,X,710,1187,75,7,11.5,30,엔제리너스_붉닭 반미.jpg
빅맥,2021-10-01 00:00:00,맥도날드,224,1개,X,548,945,7,7,10,25,맥도날드_빅맥.jpg
후렌치 후라이,2021-10-01 00:00:00,맥도날드,74,1개,X,229,189,32,0,3,3,맥도날드_후렌치 후라이.jpg
맥너겟,2021-10-01 00:00:00,맥도날드,68,1회제공량(4개),X,171,313,12,0,3,9,맥도날드_맥너겟.jpg
상하이 치킨 스낵랩,2021-10-01 00:00:00,맥도날드,106,1개,X,280,716,2,2,3.9,10,맥도날드_상하이 치킨 스낵랩.jpg
해쉬 브라운,2021-10-01 00:00:00,맥도날드,56,1개,X,156,221,0,0,2.4,2,맥도날드_해쉬 브라운.jpg
1955 버거,2021-10-01 00:00:00,맥도날드,244,1개,X,511,953,45,11,12,27,맥도날드_1955 버거.jpg
더블 1955 버거,2021-10-01 00:00:00,맥도날드,324,1개,X,725,907,12,12,17,50,맥도날드_더블 1955 버거.jpg
불고기 버거,2021-10-01 00:00:00,맥도날드,155,1개,X,399,760,44,13,2,16,맥도날드_불고기 버거.jpg
골든 모짜렐라 치즈스틱,2021-10-01 00:00:00,맥도날드,47,1회제공량(2개),X,162,223,0,0,6,6,맥도날드_골든 모짜렐라 치즈스틱.jpg
상하이 스파이스 치킨버거,2021-10-01 00:00:00,맥도날드,228,1개,X,441,909,10,6,5,23,맥도날드_상하이 스파이스 치킨버거.jpg
베이컨 토마토 디럭스 버거,2021-10-01 00:00:00,맥도날드,244,1개,X,542,928,15,15,10,26,맥도날드_베이컨 토마토 디럭스 버거.jpg
슈비 버거,2021-10-01 00:00:00,맥도날드,269,1개,X,563,984,15,15,5,21,맥도날드_슈비 버거.jpg
맥윙,2021-10-01 00:00:00,맥도날드,81,1회제공량(2조각),X,236,551,0,0,4,15,맥도날드_맥윙.jpg
슈슈 버거,2021-10-01 00:00:00,맥도날드,220,1개,X,432,776,48,7,4,13,맥도날드_슈슈 버거.jpg
더블 불고기 버거,2021-10-01 00:00:00,맥도날드,236,1개,X,648,1330,50,21,6,29,맥도날드_더블 불고기 버거.jpg
더블 쿼터 파운드 치즈 버거,2021-10-01 00:00:00,맥도날드,278,1개,X,761,1310,8,8,25,49,맥도날드_더블 쿼터 파운드 치즈 버거.jpg
베이컨 에그 맥머핀,2021-10-01 00:00:00,맥도날드,133,1개,X,290,560,31,2,4,17,맥도날드_베이컨 에그 맥머핀.jpg
소시지 에그 맥머핀,2021-10-01 00:00:00,맥도날드,162,1개,X,385,870,41,3,6,25,맥도날드_소시지 에그 맥머핀.jpg
에그 맥머핀,2021-10-01 00:00:00,맥도날드,139,1개,X,300,730,30,3,6,18,맥도날드_에그 맥머핀.jpg
치킨 치즈 머핀,2021-10-01 00:00:00,맥도날드,139,1개,X,388,854,3,3,6,19,맥도날드_치킨 치즈 머핀.jpg
베이컨 토마토 머핀,2021-10-01 00:00:00,맥도날드,140,1개,X,244,747,4,4,4,14,맥도날드_베이컨 토마토 머핀.jpg
애플파이,2021-10-01 00:00:00,맥도날드,82,1개,X,204,111,8,8,3.1,2,맥도날드_애플파이.jpg
트리플 치즈 버거,2021-10-01 00:00:00,맥도날드,219,1개,X,619,1200,9,9,17,36,맥도날드_트리플 치즈 버거.jpg
핫케익,2021-10-01 00:00:00,맥도날드,150,1회제공량(3조각),X,331,300,57,12,1.5,9,맥도날드_핫케익.jpg
맥 스파이시 치킨 텐더,2021-10-01 00:00:00,맥도날드,77,1회제공량(2조각),X,192,617,0,0,0,15,맥도날드_맥 스파이시 치킨 텐더.jpg
치킨 맥,2021-10-01 00:00:00,맥도날드,280,1개,X,566,1553,6,6,10,37,맥도날드_치킨 맥.jpg
트리플 어니언 버거,2021-10-01 00:00:00,맥도날드,271,1개,X,863,1164,14,14,14,31,맥도날드_트리플 어니언 버거.jpg
리치 포테이토 버거,2021-10-01 00:00:00,맥도날드,306,1개,X,637,1148,10,10,11,26,맥도날드_리치 포테이토 버거.JPG
치즈 스틱,2021-10-01 00:00:00,롯데리아,49,1회제공량(2개),X,160,183,12.24,0.1,2.6,8.7,롯데리아_치즈 스틱.jpg
불고기 버거,2021-10-01 00:00:00,롯데리아,154,1개,X,442,713,50,8.2,0,17.2,롯데리아_불고기 버거.jpg
새우 버거,2021-10-01 00:00:00,롯데리아,158,1개,X,492,810,46,7,7.7,15,롯데리아_새우 버거.jpg
감자 튀김,2021-10-01 00:00:00,롯데리아,89,1회제공량,X,267,322,0,0,3.2,4,롯데리아_감자 튀김.jpg
핫 크리스피 버거,2021-10-01 00:00:00,롯데리아,189.5,1개,X,503,929,82,5,73,22,롯데리아_핫 크리스피 버거.jpg
데리 버거,2021-10-01 00:00:00,롯데리아,132,1개,X,343,612,5,5,5,13,롯데리아_데리 버거.jpg
콘샐러드,2021-10-01 00:00:00,롯데리아,100,100g,X,146,190,1,1,1.3,2,롯데리아_콘샐러드.jpg
치킨 버거,2021-10-01 00:00:00,롯데리아,141,1개,X,355,619,40.9,8,3.8,15,롯데리아_치킨 버거.jpg
한우 불고기 버거,2021-10-01 00:00:00,롯데리아,287.9,1개,X,641,1325,69.53,12.2,12.6,25.4,롯데리아_한우 불고기 버거.jpg
티렉스 버거,2021-10-01 00:00:00,롯데리아,213,1개,X,475,874,7,7,5.4,26,롯데리아_티렉스 버거.jpg
사각 새우 더블 버거,2021-10-01 00:00:00,롯데리아,208,1개,X,556,962,77,7,5,17,롯데리아_사각 새우 더블 버거.jpg
오징어링,2021-10-01 00:00:00,롯데리아,64,1회제공량(3개),X,178,374,0,0,2.5,10,롯데리아_오징어링.jpg
어니어링,2021-10-01 00:00:00,롯데리아,91,1인분,X,332,476,2.5,2.5,3.5,5,롯데리아_어니어링.jpg
더블X2 버거,2021-10-01 00:00:00,롯데리아,228,1개,X,730,0,7,7,24.9,25,롯데리아_더블X2 버거.jpg
빅불버거,2021-10-01 00:00:00,롯데리아,229,1개,X,573,1190,30,0,0,31,롯데리아_빅불버거.jpg
롱 치즈스틱,2021-10-01 00:00:00,롯데리아,49,1개,X,156,236,0,0,7,8,롯데리아_롱 치즈스틱.jpg
AZ 버거,2021-10-01 00:00:00,롯데리아,244,1개,X,547,735,9,9,17,27,롯데리아_AZ 버거.jpg
고구마 치즈볼,2021-10-01 00:00:00,롯데리아,76,1세트,X,192,117,8,8,0,5,롯데리아_고구마 치즈볼.jpg
치즈 인 더 에그,2021-10-01 00:00:00,롯데리아,65,1개,X,183,182,3,3,2,3,롯데리아_치즈 인 더 에그.jpg
폴더 버거 비프,2021-10-01 00:00:00,롯데리아,203,1개,X,509,991,8,8,13,28,롯데리아_폴더 버거 비프.jpg
폴더 버거 핫치킨,2021-10-01 00:00:00,롯데리아,218,1개,X,541,1075,81,15,12,27,롯데리아_폴더 버거 핫치킨.jpg
밀리터리버거,2021-10-01 00:00:00,롯데리아,329,1인분,X,813,1486,33,33,13.6,27,롯데리아_밀리터리버거.jpg
와퍼,2021-10-01 00:00:00,버거킹,278,1개,X,619,809,48,10.5,13,29,버거킹_와퍼.jpg
콰트로 치즈 와퍼,2021-10-01 00:00:00,버거킹,309,1개,X,769,1051,50,6.2,20,40,버거킹_콰트로 치즈 와퍼.jpg
콰트로 치즈 와퍼 주니어,2021-10-01 00:00:00,버거킹,173,1개,X,46,631,3.1,3.1,10,21,버거킹_콰트로 치즈 와퍼 주니어.jpg
너겟킹,2021-10-01 00:00:00,버거킹,78,1회제공량(4조각),X,139,289,20,0.4,2,6,버거킹_너겟킹.jpg
와퍼 주니어,2021-10-01 00:00:00,버거킹,158,1개,X,399,570,33,4.6,7.7,17,버거킹_와퍼 주니어.jpg
통새우 와퍼,2021-10-01 00:00:00,버거킹,328,1개,X,741,984,50,5,15,34,버거킹_통새우 와퍼.jpg
통새우 와퍼 주니어,2021-10-01 00:00:00,버거킹,162,1개,X,381,522,40,5,7,21,버거킹_통새우 와퍼 주니어.jpg
치즈 와퍼 주니어,2021-10-01 00:00:00,버거킹,170,1개,X,438,771,4.8,4.8,10,19,버거킹_치즈 와퍼 주니어.jpg
스태커 2 와퍼,2021-10-01 00:00:00,버거킹,424,1개,X,1080,1829,8.9,8.9,29.3,58,버거킹_스태커 2 와퍼.jpg
코코넛 쉬림프,2021-10-01 00:00:00,버거킹,57,1회제공량(3조각),X,81,177,3,1.7,0.9,6,버거킹_코코넛 쉬림프.jpg
몬스터 와퍼,2021-10-01 00:00:00,버거킹,417,1개,X,1055,0,64,17,23,52,버거킹_몬스터 와퍼.jpg
몬스터 와퍼 주니어,2021-10-01 00:00:00,버거킹,230,1개,X,562,1344,40,6.3,11.1,26,버거킹_몬스터 와퍼 주니어.jpg
베이컨 치즈 와퍼,2021-10-01 00:00:00,버거킹,315,1개,X,780,1368,30,7,19,37,버거킹_베이컨 치즈 와퍼.jpg
킹 치킨 버거,2021-10-01 00:00:00,버거킹,178,1개,X,532,714,2.7,2.7,7,20,버거킹_킹 치킨 버거.jpg
크리미 모짜볼,2021-10-01 00:00:00,버거킹,70,1회제공량(5조각),X,198,124,4,4,1,7,버거킹_크리미 모짜볼.jpg
트러플 콰트로 머쉬룸 와퍼,2021-10-01 00:00:00,버거킹,331,1개,X,739,1254,8,8,12,29,버거킹_트러플 콰트로 머쉬룸 와퍼.jpg
고추장 소불고기 버거,2021-10-01 00:00:00,버거킹,178,1개,X,459,795,7.4,7.4,7.9,15,버거킹_고추장 소불고기 버거.jpg
플랜트 와퍼,2021-10-01 00:00:00,버거킹,309,1개,X,704,1349,9.5,9.5,10.7,28,버거킹_플랜트 와퍼.jpg
스태커 4 와퍼,2021-10-01 00:00:00,버거킹,650,1개,X,1707,153,11.9,11.9,345,191,버거킹_스태커 4 와퍼.jpg
몬스터 베이비,2021-10-01 00:00:00,버거킹,191,1개,X,539,1161,6.4,6.4,9,21,버거킹_몬스터 베이비.jpg
몬스터 X,2021-10-01 00:00:00,버거킹,407,1개,X,1140,2222,18.6,18.6,27.6,51,버거킹_몬스터 X.jpg
더블 와퍼,2021-10-01 00:00:00,버거킹,360,1개,X,842,1198,10.5,10.5,20,45,버거킹_더블 와퍼.jpg
불고기 와퍼 주니어,2021-10-01 00:00:00,버거킹,158,1개,X,380,523,3.6,3.6,8,18,버거킹_불고기 와퍼 주니어.jpg
더블 비프 불고기 버거,2021-10-01 00:00:00,버거킹,178,1개,X,516,757,11,11,12,25,버거킹_더블 비프 불고기 버거.jpg
치즈 버거,2021-10-01 00:00:00,버거킹,133,1개,X,366,752,5.9,5.9,9,19,버거킹_치즈 버거.jpg
스태커 3 와퍼,2021-10-01 00:00:00,버거킹,544,1개,X,1421,2559,11.4,11.4,42.1,84,버거킹_스태커 3 와퍼.jpg
갈릭 스테이크 버거,2021-10-01 00:00:00,버거킹,295,1개,X,637,1142,8.9,8.9,15,36,버거킹_갈릭 스테이크 버거.jpg
더 콰트로 치즈 X,2021-10-01 00:00:00,버거킹,350,1개,X,879,1648,6.1,6.1,23,41,버거킹_더 콰트로 치즈 X.jpg
밸런스 치킨 버거,2021-10-01 00:00:00,버거킹,345,1개,X,917,1765,16,16,12,28,버거킹_밸런스 치킨 버거.jpg
볼케이노 칠리 X,2021-10-01 00:00:00,버거킹,372,1개,X,882,1800,15,15,21,38,버거킹_볼케이노 칠리 X.JPG
스위트 갈릭 버거,2021-10-01 00:00:00,버거킹,192,1개,X,538,911,6.4,6.4,10,17,버거킹_스위트 갈릭 버거.jpg
트러플 통모짜 와퍼,2021-10-01 00:00:00,버거킹,401,1개,X,1088,1221,12.8,12.8,23,51,버거킹_트러플 통모짜 와퍼.jpg
통모짜 와퍼,2021-10-01 00:00:00,버거킹,401,1개,X,1058,1465,15.3,15.3,21,51,버거킹_통모짜 와퍼.jpg
기네스 머쉬룸 와퍼,2021-10-01 00:00:00,버거킹,323,1개,X,764,1132,13.7,13.7,13.6,37,버거킹_기네스 머쉬룸 와퍼.jpg
뉴올리언스 치킨버거,2021-10-01 00:00:00,버거킹,282,1개,X,798,1407,70,2.8,10,30,버거킹_뉴올리언스 치킨버거.jpg
BBQ 몬스터,2021-10-01 00:00:00,버거킹,245,1개,밀/대두/우유/토마토/닭고기/쇠고기/난류,630,1198,5.6,5.6,9.8,33,버거킹_BBQ 몬스터.jpg
고추장 버섯 소불고기 버거,2021-10-01 00:00:00,버거킹,193,1개,밀/대두/우유/쇠고기/난류,466,876,6.7,6.7,8.2,15,버거킹_고추장 버섯 소불고기 버거.jpg
